		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 70.785156	M = 36250	N = 8	m = 9	n = 290000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
111101000   66   88   79   75   63   64   73   77  8.103348 0.423441 SUCCESS 136
111101010   58   80   70   67   67   59   54   55 13.841457 0.085993 SUCCESS 137
111101100   66   87   63   75   71   58   57   67 10.694770 0.219601 SUCCESS 138
111101110   76   71   63   62   61   85   78   54 11.638206 0.168091 SUCCESS 139
111110000   67   78   65   69   87   69   71   65  5.882520 0.660390 SUCCESS 140
111110010   84   57   72   76   78   65   70   71  7.005374 0.536053 SUCCESS 141
111110100   77   78   73   79   64   57   64   76  6.900941 0.547357 SUCCESS 142
111110110   68   94   80   79   61   62   70   74 12.899391 0.115358 SUCCESS 143
111111000   68   62   65   79   84   83   72   73  7.539866 0.479656 SUCCESS 144
111111010   83   65   69   68   66   63   73   64  4.792764 0.779479 SUCCESS 145
111111100   82   48   60   82   87   80   75   77 18.864172 0.015603 SUCCESS 146
111111110   71   66   59   66   74   73   73   69  3.039659 0.931844 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 70.785156	M = 36250	N = 8	m = 9	n = 290000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   73   86   67   90   83   55   67   73 15.157656 0.056151 SUCCESS   0
000000011   75   82   75   86   78   60   57   77 11.538681 0.173004 SUCCESS   1
000000101   80   83   73   75   95   61   62   91 20.813931 0.007658 FAILURE   2
000000111   90   79   74   66   86   53   62   69 16.042312 0.041778 SUCCESS   3
000001001   73   60   64   73   64   57   67   61  7.572166 0.476336 SUCCESS   4
000001011   71   71   76   57   82   63   77   75  6.721522 0.566955 SUCCESS   5
000001101   79   67   63   83   68   66   68   71  4.822211 0.776399 SUCCESS   6
000001111   78   75   66   65   74   51   65   66  8.536716 0.382870 SUCCESS   7
000010001   60   67   74   69   64   84   64   71  6.003274 0.646865 SUCCESS   8
000010011   76   67   56   60   59   63   75   58 11.061599 0.198233 SUCCESS   9
000010101   74   58   70   79   67   81   78   77  6.592322 0.581186 SUCCESS  10
000010111   71   70   71   66   73   82   81   72  3.799908 0.874710 SUCCESS  11
000011001   65   87   74   72   66   65   65   77  6.379233 0.604832 SUCCESS  12
000011011   75   74   67   87   54   62   68   76 10.215063 0.250255 SUCCESS  13
000011101   60   91   70   46   73   69   64   66 17.778068 0.022953 SUCCESS  14
000011111   73   84   67   64   86   60   67   71  8.796030 0.359794 SUCCESS  15
000100011   65   74   83   61   67   79   74   70  5.573672 0.694865 SUCCESS  16
000100101   65   41   69   83   73   70   67   76 16.363144 0.037468 SUCCESS  17
000100111   68   70   61   83   77   76   85   58 10.002431 0.264855 SUCCESS  18
000101001   74   79   71   70   73   58   64   70  4.287833 0.830265 SUCCESS  19
000101011   69   56   69   85   73   81   74   71  7.986360 0.434804 SUCCESS  20
000101101   74   66   78   67   67   68   67   58  4.375260 0.821779 SUCCESS  21
000101111   87   73   68   72   85   75   75   69  7.565204 0.477051 SUCCESS  22
000110011   65   66   65   75   75   78   70   84  5.152173 0.741195 SUCCESS  23
000110101   63   73   72   64   75   86   65   68  5.894960 0.658997 SUCCESS  24
000110111   72   72   78   67   60   61   66   81  5.969947 0.650598 SUCCESS  25
000111001   68   70   63   61   67   81   65   73  4.700886 0.789015 SUCCESS  26
000111011   69   78   62   55   69   60   51   71 13.040119 0.110477 SUCCESS  27
000111101   63   58   64   58   63   69   79   67  8.461273 0.389755 SUCCESS  28
000111111   66   87   55   70   78   68   62   54 13.942124 0.083286 SUCCESS  29
001000011   82   83   58   72   75   68   80   80  9.280645 0.319177 SUCCESS  30
001000101   67   63   69   78   61   70   55   65  7.438743 0.490117 SUCCESS  31
001000111   67   72   71   60   64   69   74   67  3.010326 0.933708 SUCCESS  32
001001011   65   60   62   69   67   60   74   81  6.946367 0.542430 SUCCESS  33
001001101   67   67   69   68   74   69   68   81  2.413746 0.965632 SUCCESS  34
001001111   74   78   74   80   82   72   79   69  5.194403 0.736610 SUCCESS  35
001010011   63   85   75   78   67   65   69   62  6.729740 0.566053 SUCCESS  36
001010101   67   62   73   71   74   93   68   76  9.280416 0.319196 SUCCESS  37
001010111   71   70   76   69   64   77   65   71  2.179998 0.974990 SUCCESS  38
001011011   72   68   73   76   67   65   76   54  5.815409 0.667900 SUCCESS  39
001011101   56   82   71   69   56   74   85   82 13.212234 0.104753 SUCCESS  40
001011111   75   63   74   70   71   85   82   70  6.104055 0.635577 SUCCESS  41
001100101   82   80   70   83   56   78   72   71  9.242980 0.322215 SUCCESS  42
001100111   76   59   64   61   86   89   66   78 13.821712 0.086532 SUCCESS  43
001101011   75   56   68   83   64   75   69   71  6.725517 0.566516 SUCCESS  44
001101101   76   67   78   78   77   65   72   95 11.768547 0.161833 SUCCESS  45
001101111   79   83   64   78   55   79   69   71  9.271970 0.319875 SUCCESS  46
001110101   64   88   70   52   68   62   76   73 11.876176 0.156815 SUCCESS  47
001110111   77   73   73   56   68   74   73   79  5.223051 0.733492 SUCCESS  48
001111011   68   71   69   56   89   91   88   72 18.522111 0.017635 SUCCESS  49
001111101   65   89   62   69   74   60   67   70  8.578718 0.379070 SUCCESS  50
001111111   74   90   55   78   81   62   73   65 13.158020 0.106527 SUCCESS  51
010000011   74   78   54   70   66   54   73   63 10.444131 0.235226 SUCCESS  52
010000111   67   66   70   76   88   64   69   75  6.258250 0.618329 SUCCESS  53
010001011   63   77   80   71   60   61   65   70  6.287012 0.615116 SUCCESS  54
010001111   78   71   60   75   70   65   79   62  5.331365 0.721643 SUCCESS  55
010010011   49   67   69   80   76   67   66   76  9.768227 0.281672 SUCCESS  56
010010111   61   56   59   63   53   74   79   67 13.474173 0.096543 SUCCESS  57
010011011   56   80   71   73   80   68   70   85  8.821254 0.357599 SUCCESS  58
010011111   63   85   53   77   74   63   73   66 10.465360 0.233870 SUCCESS  59
010100011   79   77   78   64   58   71   69   80  6.658976 0.573833 SUCCESS  60
010100111   70   69   79   75   72   74   68   76  1.984144 0.981494 SUCCESS  61
010101011   61   63   71   70   62   85   73   75  6.704630 0.568810 SUCCESS  62
010101111   74   69   73   61   72   86   67   66  5.615331 0.690232 SUCCESS  63
010110011   85   69   64   62   72   74   76   68  5.481794 0.705056 SUCCESS  64
010110111   79   64   76   80   59   65   66   63  7.034250 0.532942 SUCCESS  65
010111011   73   82   71   58   69   89   82   71 11.029527 0.200032 SUCCESS  66
010111111   76   67   68   67   67   90   77   71  7.097367 0.526165 SUCCESS  67
011000111   63   73   82   62   79   77   78   67  6.442007 0.597847 SUCCESS  68
011001111   82   84   71   63   85   77   72   67  9.021902 0.340452 SUCCESS  69
011010111   77   60   69   79   67   81   76   73  5.498686 0.703186 SUCCESS  70
011011111   72   75   75   81   63   55   71   74  6.742295 0.564675 SUCCESS  71
011101111   67   74   69   51   60   68   74   80  9.329837 0.315240 SUCCESS  72
011111111   74   91   70   63   77   53   78   56 16.154734 0.040218 SUCCESS  73
100000000   73   86   67   90   83   55   67   73 15.157656 0.056151 SUCCESS  74
100010000   75   61   77   77   65   73   68   75  3.720357 0.881432 SUCCESS  75
100100000   71   71   70   79   68   68   70   67  1.441206 0.993642 SUCCESS  76
100101000   72   67   79   75   60   67   69   88  7.760945 0.457163 SUCCESS  77
100110000   80   88   56   55   72   77   75   70 13.258116 0.103272 SUCCESS  78
100111000   57   66   69   83   83   78   63   65  9.651582 0.290337 SUCCESS  79
101000000   79   71   68   72   72   56   73   79  5.394138 0.714738 SUCCESS  80
101000100   73   61   70   78   75   71   73   88  6.901284 0.547320 SUCCESS  81
101001000   90   78   55   79   66   57   77   67 14.664709 0.066002 SUCCESS  82
101001100   80   78   69   53   81   71   74   70  8.353645 0.399709 SUCCESS  83
101010000   63   58   72   65   83   58   72   82 10.210726 0.250546 SUCCESS  84
101010100   66   73   71   71   63   83   65   68  4.074973 0.850297 SUCCESS  85
101011000   65   62   64   71   67   79   71   64  4.158177 0.842578 SUCCESS  86
101011100   68   70   75   73   69   66   71   89  5.682328 0.682767 SUCCESS  87
101100000   64   66   73   78   75   61   70   65  3.995535 0.857526 SUCCESS  88
101100100   62   89   72   70   73   76   69   79  7.506539 0.483092 SUCCESS  89
101101000   79   68   64   73   71   74   77   72  2.580953 0.957849 SUCCESS  90
101101100   73   70   83   78   83   65   73   74  5.912195 0.657067 SUCCESS  91
101110000   61   76   81   67   74   68   71   72  3.816344 0.873302 SUCCESS  92
101110100   66   71   70   66   82   74   85   60  7.318445 0.502697 SUCCESS  93
101111000   63   68   65   63   58   71   50   73 11.145031 0.193616 SUCCESS  94
101111100   59   64   92   67   63   80   80   72 12.874168 0.116253 SUCCESS  95
110000000   69   73   70   96   76   57   64   72 13.283226 0.102469 SUCCESS  96
110000010   74   69   70   65   75   64   72   62  2.776693 0.947580 SUCCESS  97
110000100   62   67   69   62   71   75   64   74  3.594695 0.891717 SUCCESS  98
110001000   74   69   77   65   67   66   65   59  4.312600 0.827876 SUCCESS  99
110001010   74   71   78   75   73   55   81   65  6.896833 0.547804 SUCCESS 100
110010000   59   72   67   68   68   70   68   70  2.617932 0.956005 SUCCESS 101
110010010   73   85   61   71   67   88   70   84 11.522131 0.173832 SUCCESS 102
110010100   72   75   95   81   68   73   68   74 10.821003 0.212049 SUCCESS 103
110011000   67   73   70   62   85   64   66   81  6.900941 0.547357 SUCCESS 104
110011010   78   64   61   72   65   63   65   65  5.205702 0.735381 SUCCESS 105
110100000   79   80   66   70   86   64   74   61  8.174225 0.416639 SUCCESS 106
110100010   75   80   75   78   60   70   67   72  4.459263 0.813495 SUCCESS 107
110100100   78   60   59   75   67   64   85   68  8.695592 0.368623 SUCCESS 108
110101000   73   64   68   64   81   60   70  105 21.865223 0.005172 FAILURE 109
110101010   60   74   69   70   51   75   70   67  8.102549 0.423518 SUCCESS 110
110101100   75   64   70   76   67   72   74   56  4.913861 0.766742 SUCCESS 111
110110000   73   80   73   79   73   56   69   78  6.442007 0.597847 SUCCESS 112
110110010   64   81   73   73   85   87   76   75  9.790141 0.280065 SUCCESS 113
110110100   88   67   53   74   84   70   75   73 12.202258 0.142405 SUCCESS 114
110111000   57   72   80   72   70   63   76   67  5.560889 0.696285 SUCCESS 115
110111010   80   63   66   70   67   72   77   63  4.150073 0.843336 SUCCESS 116
110111100   71   81   60   60   53   68   64   69 10.377248 0.239540 SUCCESS 117
111000000   75   70   85   88   79   67   62   76 10.269962 0.246587 SUCCESS 118
111000010   63   61   70   64   76   79   70   64  5.030620 0.754298 SUCCESS 119
111000100   81   71   78   66   71   75   75   67  3.349077 0.910582 SUCCESS 120
111000110   65   68   73   73   61   83   75   76  4.980972 0.759608 SUCCESS 121
111001000   64   69   73   68   75   71   85   63  5.001744 0.757390 SUCCESS 122
111001010   68   65   92   74   60   72   58   72 11.458901 0.177028 SUCCESS 123
111001100   72   67   60   66   85   75   60   76  7.572851 0.476266 SUCCESS 124
111010000   60   67   56   69   83   68   80   59 10.711434 0.218592 SUCCESS 125
111010010   72   63   60   59   51   62   76   62 13.006564 0.111624 SUCCESS 126
111010100   72   77   59   70   72   71   62   97 13.813380 0.086761 SUCCESS 127
111010110   71   74   69   67   69   57   82   65  5.556666 0.696754 SUCCESS 128
111011000   62   90   79   73   67   54   69   65 12.439772 0.132634 SUCCESS 129
111011010   84   67   55   82   90   71   66   72 13.988805 0.082058 SUCCESS 130
111011100   65   65   79   70   74   86   72   69  5.573786 0.694852 SUCCESS 131
111100000   80   81   84   66   72   68   55   69  9.472276 0.304033 SUCCESS 132
111100010   71   63   76   75   84   63   84   71  7.531534 0.480513 SUCCESS 133
111100100   85   63   71   69   80   76   70   64  6.204037 0.624389 SUCCESS 134
111100110   75   66   61   61   64   58   64   64  7.797468 0.453500 SUCCESS 135
111101000   69   76   59   80   69   77   80   61  6.963601 0.540565 SUCCESS 136
111101010   75   77   60   60   75   78   71   83  7.422878 0.491768 SUCCESS 137
111101100   77  100   77   66   80   84   88   74 22.204316 0.004551 FAILURE 138
111101110   70   65   71   77   82   69   69   68  3.106770 0.927479 SUCCESS 139
111110000   66   73   82   60   71   74   75   67  4.563468 0.803050 SUCCESS 140
111110010   73   67   83   56   65   62   71   60  8.970770 0.344768 SUCCESS 141
111110100   65   82   62   59   65   69   77   56  9.776331 0.281077 SUCCESS 142
111110110   76   89   74   80   75   82   64   88 13.734856 0.088943 SUCCESS 143
111111000   65   75   61   81   78   84   63   66  8.203330 0.413865 SUCCESS 144
111111010   74   81   62   68   70   77   81   65  5.502794 0.702730 SUCCESS 145
111111100   76   76   65   77   84   61   75   62  7.184908 0.516820 SUCCESS 146
111111110   74   91   70   63   77   53   78   56 16.154734 0.040218 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 70.785156	M = 36250	N = 8	m = 9	n = 290000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   72   74   71   82   68   68   62   57  6.141034 0.631437 SUCCESS   0
000000011   68   69   73   88   77   76   63   68  6.521330 0.589043 SUCCESS   1
000000101   61   68   79   79   61   77   65   65  6.424887 0.599751 SUCCESS   2
000000111   75   63   73   74   66   81   69   77  3.837345 0.871492 SUCCESS   3
000001001   74   84   76   63   71   66   74   67  4.680456 0.791119 SUCCESS   4
000001011   56   75   85   56   71   87   76   62 14.965225 0.059825 SUCCESS   5
000001101   72   69   83   66   71   66   65   57  6.182693 0.626776 SUCCESS   6
000001111   81   61   80   84   78   66   72   65  8.320432 0.402812 SUCCESS   7
000010001   61   87   78   78   74   74   64   77  8.299659 0.404759 SUCCESS   8
000010011   78   73   82   68   82   61   74   58  8.558174 0.380926 SUCCESS   9
000010101   75   71   75   80   69   62   68   70  3.056665 0.930751 SUCCESS  10
000010111   54   69   64   61   60   83   68   60 11.925711 0.154549 SUCCESS  11
000011001   77   68   88   75   81   75   60   72  8.771377 0.361948 SUCCESS  12
000011011   70   66   68   58   74   72   74   75  3.427944 0.904709 SUCCESS  13
000011101   68   64   56   73   62   87   73   62 10.218944 0.249994 SUCCESS  14
000011111   65   68   71   78   65   69   72   68  2.033792 0.979958 SUCCESS  15
000100011   64   85   75   65   68   80   71   76  6.124827 0.633252 SUCCESS  16
000100101   74   70   74   75   83   69   61   78  4.956090 0.762259 SUCCESS  17
000100111   73   72   80   71   81   64   77   53  8.716706 0.366755 SUCCESS  18
000101001   64   74   64   83   74   72   65   57  7.113574 0.524430 SUCCESS  19
000101011   61   80   65   70   64   63   63   79  6.566642 0.584026 SUCCESS  20
000101101   80   78   68   73   60   70   63   69  4.826320 0.775968 SUCCESS  21
000101111   55   65   79   67   64   74   76   62  7.672719 0.466075 SUCCESS  22
000110011   72   68   79   72   90   68   70   84  9.209767 0.324911 SUCCESS  23
000110101   80   70   72   78   72   78   71   71  2.814928 0.945429 SUCCESS  24
000110111   57   61   64   58   68   78   66   82 10.281376 0.245830 SUCCESS  25
000111001   64   72   66   62   70   66   68   78  3.373502 0.908782 SUCCESS  26
000111011   59   53   69   70   72   72   78   67  7.718601 0.461430 SUCCESS  27
000111101   71   55   90   82   61   85   81   75 17.006862 0.030038 SUCCESS  28
000111111   67   72   53   67   60   55   60   75 12.359650 0.135864 SUCCESS  29
001000011   60   65   75   74   63   83   81   78  7.948810 0.438486 SUCCESS  30
001000101   63   80   67   90   76   80   74   76  9.915232 0.271026 SUCCESS  31
001000111   69   76   69   74   77   69   70   65  1.750168 0.987737 SUCCESS  32
001001011   82   75   66   76   71   78   70   78  4.359396 0.823330 SUCCESS  33
001001101   64   78   84   79   75   59   78   68  8.132566 0.420629 SUCCESS  34
001001111   83   63   68   60   76   58   86   63 11.930504 0.154332 SUCCESS  35
001010011   71   78   50   74   65   83   57   53 17.289573 0.027231 SUCCESS  36
001010101   85   89   65   74   77   66   63   77 10.787448 0.214036 SUCCESS  37
001010111   64   80   51   71   58   75   72   69 10.348258 0.241428 SUCCESS  38
001011011   92   76   66   63   67   61   71   63 10.686667 0.220093 SUCCESS  39
001011101   78   67   70   71   68   72   67   56  4.517243 0.807705 SUCCESS  40
001011111   59   73   74   79   72   74   73   73  3.553492 0.894999 SUCCESS  41
001100101   88   74   72   73   68   65   67   63  6.270691 0.616939 SUCCESS  42
001100111   58   69   74   69   77   72   63   74  4.254392 0.833473 SUCCESS  43
001101011   66   54   60   76   70   72   71   76  6.975700 0.539257 SUCCESS  44
001101101   69   70   74   73   72   69   63   75  1.491311 0.992851 SUCCESS  45
001101111   64   63   79   53   77   75   68   75  8.361634 0.398965 SUCCESS  46
001110101   74   75   59   64   56   74   49   51 19.108990 0.014288 SUCCESS  47
001110111   59   55   70   68   86   64   81   68 11.483782 0.175765 SUCCESS  48
001111011   73   44   83   77   67   72   80   73 14.840020 0.062332 SUCCESS  49
001111101   67   74   52   60   83   64   75   77 10.891082 0.207947 SUCCESS  50
001111111   78   67   60   87   59   64   63   91 16.067193 0.041428 SUCCESS  51
010000011   93   76   95   72   81   67   55   67 21.777910 0.005344 FAILURE  52
010000111   50   73   71   77   75   86   78   87 15.191097 0.055534 SUCCESS  53
010001011   64   78   70   78   81   78   81   69  6.058287 0.640703 SUCCESS  54
010001111   79   66   69   69   71   63   66   66  2.968667 0.936308 SUCCESS  55
010010011   75   68   83   84   73   59   57   69 10.027312 0.263114 SUCCESS  56
010010111   90   74   73   76   60   85   73   79 11.722665 0.164013 SUCCESS  57
010011011   70   66   67   68   72   70   73   74  0.919383 0.998708 SUCCESS  58
010011111   78   58   62   66   76   68   79   71  6.107707 0.635168 SUCCESS  59
010100011   73   61   86   79   66   56   76   71  9.764346 0.281957 SUCCESS  60
010100111   75   73   60   65   67   79   62   64  5.514779 0.701402 SUCCESS  61
010101011   89   76   76   67   76   61   63   81 10.056873 0.261057 SUCCESS  62
010101111   73   76   72   76   58   73   66   65  4.170960 0.841379 SUCCESS  63
010110011   76   77   62   62   78   73   70   67  4.267061 0.832260 SUCCESS  64
010110111   88   76   70   64   63   59   68   69  8.482731 0.387789 SUCCESS  65
010111011   65   74   70   63   68   64   79   54  7.422193 0.491840 SUCCESS  66
010111111   65   70   84   72   62   71   56   71  7.393203 0.494863 SUCCESS  67
011000111   58   76   65   73   58   60   68   73  7.618276 0.471617 SUCCESS  68
011001111   79   58   69   66   73   74   78   66  5.072622 0.749787 SUCCESS  69
011010111   62   69   65   80   56   78   65   70  7.355539 0.498803 SUCCESS  70
011011111   78   69   62   55   64   60   80   80 10.427696 0.236280 SUCCESS  71
011101111   59   54   80   61   76   55   80   66 14.396950 0.071988 SUCCESS  72
011111111   82   57   71   83   64   67   59   81 11.229376 0.189038 SUCCESS  73
100000000   72   74   71   82   68   68   62   57  6.141034 0.631437 SUCCESS  74
100010000   60   75   64   80   80   70   67   68  5.444129 0.709222 SUCCESS  75
100100000   75   89   81   66   83   68   72   63 10.165529 0.253600 SUCCESS  76
100101000   62   58  103   59   74   51   75   63 27.720777 0.000530 FAILURE  77
100110000   62   72   73   65   62   73   56   73  6.174133 0.627733 SUCCESS  78
100111000   71   61   74   72   68   85   65   73  5.197941 0.736226 SUCCESS  79
101000000   73   68   81   69   63   75   77   75  3.724694 0.881069 SUCCESS  80
101000100   70   77   64   64   81   62   77   65  5.623549 0.689317 SUCCESS  81
101001000   64   71   78   78   77   70   80   56  7.201572 0.515049 SUCCESS  82
101001100   75   74   55   75   66   66   74   76  5.527562 0.699985 SUCCESS  83
101010000   67   82   69   78   81   82   73   68  6.400576 0.602456 SUCCESS  84
101010100   82   83   73   81   60   79   65   68  8.900691 0.350743 SUCCESS  85
101011000   66   63   83   74   67   67   62   64  5.769413 0.673043 SUCCESS  86
101011100   71   73   54   73   65   69   73   70  4.876196 0.770723 SUCCESS  87
101100000   75   67   82   70   62   77   64   69  4.726224 0.786397 SUCCESS  88
101100100   68   68   66   64   67   77   80   74  3.398840 0.906897 SUCCESS  89
101101000   54   75   73   67   62   76   83   67  8.570386 0.379822 SUCCESS  90
101101100   79   74   59   54   75   85   69   60 12.239352 0.140840 SUCCESS  91
101110000   56   76   59   78   58   64   87   77 13.846365 0.085859 SUCCESS  92
101110100   96   76   65   70   53   66   76   76 15.933770 0.043338 SUCCESS  93
101111000   72   62   67   68   83   64   84   72  6.896833 0.547804 SUCCESS  94
101111100   61   68   64   76   67   80   67   63  5.126607 0.743962 SUCCESS  95
110000000   61   74   74   89   66   75   53   78 12.523433 0.129333 SUCCESS  96
110000010   72   65   77   55   80   57   60   71 10.431691 0.236024 SUCCESS  97
110000100   73   72   80   79   71   79   59   85  8.287218 0.405929 SUCCESS  98
110001000   68   77   70   64   84   74   74   72  4.233962 0.835422 SUCCESS  99
110001010   72   72   56   66   85   80   71   74  7.915368 0.441781 SUCCESS 100
110010000   64   78   75   57   80   83   69   75  8.195112 0.414647 SUCCESS 101
110010010   65   63   65   84   75   73   73   76  5.214719 0.734400 SUCCESS 102
110010100   70   60   83   58   72   76   75   55 10.594675 0.225740 SUCCESS 103
110011000   63   77   62   75   65   78   52   67  9.450819 0.305703 SUCCESS 104
110011010   79   60   69   78   71   72   69   76  3.958327 0.860864 SUCCESS 105
110100000   89   81   75   73   68   69   65   80  8.591957 0.377877 SUCCESS 106
110100010   63   79   61   70   76   61   85   70  8.036237 0.429938 SUCCESS 107
110100100   81   68   88   87   60   76   64   55 16.217622 0.039369 SUCCESS 108
110101000   72   80   75   71   75   69   68   83  4.121425 0.846005 SUCCESS 109
110101010   86   70   84   74   59   74   65   72  8.783703 0.360870 SUCCESS 110
110101100   76   69   63   73   61   85   67   67  6.170367 0.628155 SUCCESS 111
110110000   82   65   79   57   67   74   63   75  7.593738 0.474126 SUCCESS 112
110110010   79   66   67   67   89   70   80   57 10.611795 0.224680 SUCCESS 113
110110100   78   61   66   60   71   70   76   74  4.751105 0.783817 SUCCESS 114
110111000   68   68   71   77   73   55   83   75  6.942715 0.542826 SUCCESS 115
110111010   88   70   65   66   58   65   80   77  9.843670 0.276170 SUCCESS 116
110111100   67   62   74   61   87   80   73   71  8.040574 0.429517 SUCCESS 117
111000000   75   70   82   87   69   65   62   64  8.282653 0.406358 SUCCESS 118
111000010   68   83   70   75   59   68   64   80  6.617089 0.578451 SUCCESS 119
111000100   76   79   73   62   87   74   71   66  6.909616 0.546415 SUCCESS 120
111000110   67   50   65   61   82   63   72   76 11.550322 0.172423 SUCCESS 121
111001000   67   68   79   67   75   82   68   77  4.292399 0.829826 SUCCESS 122
111001010   69   72   71   64   70   82   81   55  7.752384 0.458024 SUCCESS 123
111001100   64   73   60   74   58   81   58   69  8.941551 0.347251 SUCCESS 124
111010000   86   70   66   63   71   64   78   72  6.066162 0.639821 SUCCESS 125
111010010   74   61   73   88   66   61   67   69  7.940136 0.439340 SUCCESS 126
111010100   68   77   68   72   65   65   76   75  2.447187 0.964148 SUCCESS 127
111010110   74   72   64   78   64   97   62   59 15.474493 0.050550 SUCCESS 128
111011000   70   60   61   63   56   56   62   66 11.841822 0.158402 SUCCESS 129
111011010   73   65   74   46   64   72   71   74 10.531901 0.229658 SUCCESS 130
111011100   68   69   67   75   71   64   76   80  2.939791 0.938079 SUCCESS 131
111100000   71   74   76   74   78   58   59   58  8.265533 0.407971 SUCCESS 132
111100010   69   66   64   59   86   74   77   66  7.514414 0.482279 SUCCESS 133
111100100   66   67   75   79   66   83   68   77  4.981086 0.759596 SUCCESS 134
111100110   67   61   63   75   66   84   62   62  7.893911 0.443901 SUCCESS 135
111101000   71   74   63   71   74   67   74   76  1.946365 0.982612 SUCCESS 136
111101010   62   69   67   58   76   65   81   68  6.295344 0.614186 SUCCESS 137
111101100   68   51   76   63   69   56   71   63 11.241132 0.188407 SUCCESS 138
111101110   84   70   66   70   61   55   71   78  8.703923 0.367885 SUCCESS 139
111110000   68   72   81   78   70   65   51   64  9.309064 0.316898 SUCCESS 140
111110010   53   61   78   73   73   77   75   69  7.794043 0.453843 SUCCESS 141
111110100   68   60   69   69   84   70   69   84  7.063811 0.529764 SUCCESS 142
111110110   72   65   71   58   72   64   79   72  4.600790 0.799267 SUCCESS 143
111111000   67   62   87   71   66   55   50   72 15.486363 0.050350 SUCCESS 144
111111010   71   67   64   81   68   69   63   71  3.452940 0.902811 SUCCESS 145
111111100   69   59   75   74   72   60   59   82  8.073559 0.426318 SUCCESS 146
111111110   82   57   71   83   64   67   59   81 11.229376 0.189038 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 70.785156	M = 36250	N = 8	m = 9	n = 290000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   73   59   78   55   64   83   64   68 10.139621 0.255363 SUCCESS   0
000000011   91   67   79   79   72   82   60   73 11.780988 0.161246 SUCCESS   1
000000101   76   69   73   49   69   81   71   54 13.136563 0.107236 SUCCESS   2
000000111   83   72   76   89   73   77   69   59 10.157197 0.254166 SUCCESS   3
000001001   62   74   72   53   82   84   66   57 13.420529 0.098176 SUCCESS   4
000001011   62   73   71   64   73   78   68   64  3.490490 0.899926 SUCCESS   5
000001101   81   72   68   61   81   69   78   78  6.149937 0.630441 SUCCESS   6
000001111   71   81   74   77   83   75   71   69  4.726794 0.786338 SUCCESS   7
000010001   78   62   63   80   70   78   72   76  5.202278 0.735754 SUCCESS   8
000010011   66   69   90   78   71   92   65   53 18.221253 0.019628 SUCCESS   9
000010101   71   68   68   56   55   72   59   77  9.676006 0.288506 SUCCESS  10
000010111   64   78   61   70   85   65   63   71  7.167902 0.518631 SUCCESS  11
000011001   69   59   82   79   75   49   67   71 12.301898 0.138234 SUCCESS  12
000011011   74   83   68   79   76   57   84   67  9.363963 0.312529 SUCCESS  13
000011101   87   82   72   49   66   58   71   64 16.029300 0.041963 SUCCESS  14
000011111   76   74   77   74   72   82   65   65  4.100424 0.847951 SUCCESS  15
000100011   93   63   62   86   71   85   72   77 16.142978 0.040379 SUCCESS  16
000100101   71   65   56   70   68   67   64   75  4.946960 0.763230 SUCCESS  17
000100111   58   67   73   79   75   78   64   68  5.460793 0.707380 SUCCESS  18
000101001   69   71   76   68   58   82   59   71  6.813058 0.556930 SUCCESS  19
000101011   73   67   63   63   65   77   65   79  4.579903 0.801387 SUCCESS  20
000101101   60   70   61   67   66   81   70   70  5.193376 0.736722 SUCCESS  21
000101111   71   78   66   72   72   58   78   72  4.308834 0.828240 SUCCESS  22
000110011   65   56   72   84   83   51   67   70 14.372182 0.072566 SUCCESS  23
000110101   70   69   75   64   82   82   70   77  5.235834 0.732098 SUCCESS  24
000110111   69   72   74   77   69   68   88   71  5.273384 0.727997 SUCCESS  25
000111001   63   62   85   71   74   72   65   64  6.299681 0.613702 SUCCESS  26
000111011   66   77   72   72   79   59   65   77  5.010076 0.756499 SUCCESS  27
000111101   84   75   67   72   69   91   77   67  9.831686 0.277039 SUCCESS  28
000111111   65   77   70   80   67   71   75   76  3.169544 0.923271 SUCCESS  29
